,text,pos,target
6788,So happy to see Katie listed in the company of Yvonne Craig and Lynder Carter. These are actresses who defined characters for generations. _ÙÕ»,RB  JJ  TO  VB  NNP  VBN  IN  DT  NN  IN  NNP  NNP  CC  NNP  NNP  .  DT  VBP  NNS  WP  VBD  NNS  IN  NNS  .  NNP  NN  ADD,0
6789,I saw @bradhall_shoes review! Tried them on and _ÙªÎ. Cc @adidasZA https://t.co/RBUszRaiaX,PRP  VBD  NNP  VB  .  VBD  PRP  RP  CC  NNP  NNP  NNP  NNP  NNP,0
6790,Legit hate when females be stuck on their ex dude. Like omg if you don't move on and look for a better dude like myself. But I know its love,NNP  NN  WRB  NNS  VB  VBN  IN  PRP$  NN  NN  .  IN  NN  IN  PRP  VBP  RB  VB  RB  CC  VB  IN  DT  JJR  NN  IN  PRP  .  CC  PRP  VBP  PRP$  NN,0
6791,"julia child inspired me today ""even if it looks deflated when you fold in the melted butter, it will pick itself up and rise."" thank u girl","NNP  NNP  VBD  PRP  NN  ``  RB  IN  PRP  VBZ  VBN  WRB  PRP  VBP  IN  DT  JJ  NN  ,  PRP  MD  VB  PRP  RP  CC  VB  .  ''  VBP  NNP  NN",1
6792,"Flint cop whipped down the st so I gave him the dirtiest look and mouthed ""where's the blinker?"" when he was turning. Looked like he laughed",NNP  NN  VBD  IN  DT  NNP  RB  PRP  VBD  PRP  DT  JJS  NN  CC  JJ  ''  WRB  VBZ  DT  NN  .  ``  WRB  PRP  VBD  VBG  .  VBD  IN  PRP  VBD,0
6793,"@WHO links oxygen to ageing and, ultimately, death; vows to remove this dangerous substance from athmosphere #WHOiskillingme","NNP  VBZ  NN  IN  VBG  CC  ,  RB  ,  NN  :  VBZ  TO  VB  DT  JJ  NN  IN  JJ  $  NNP",0
6794,happy birthday @McDonaldKylie and @Rego3Thompson hope you have a good day :-),JJ  NN  NNP  CC  NNP  VBP  PRP  VBP  DT  JJ  NN  NFP,1
6795,Don't text me cause you're lonely and no one else is talking to you.,VB  RB  VB  PRP  IN  PRP  VBP  JJ  CC  DT  NN  RB  VBZ  VBG  IN  PRP  .,1
6796,"Lunch and power meeting with tabibastyles
#lambbowl #feta #toum #artistry #goodfood #instagoodÛ_ https://t.co/kvvYZrTQAV",NN  CC  NN  NN  IN  NNS  _SP  NN  NN  NN  JJ  NN  JJ  NN  NN  NN  NN  NN  NNP  NNP  NNP,1
6797,@oliverbcampbell NO FISH AND CHIPS?!? https://t.co/93ueeDBZ9F,UH  DT  NN  CC  NNS  .  .  .  NNS,0
6798,I got an A on my Business Law exam that I didn't study for at all. _Ù÷__Ù÷_ I literally didn't study ANYTHING! Im so confused and happy. lol,PRP  VBD  DT  NN  IN  PRP$  NNP  NNP  NN  WDT  PRP  VBD  RB  VB  IN  RB  RB  .  NNP  NNP  NNP  PRP  RB  VBD  RB  VB  NN  .  PRP  VBP  RB  JJ  CC  JJ  .  UH,1
6799,@ChandaStar74 @k8bame @ka_moll Cute little huskies that can run up to 50mph and run for 150 miles a day lol,NNP  NNP  NNP  JJ  JJ  NNS  WDT  MD  VB  RB  TO  CD  NN  CC  VB  IN  CD  NNS  DT  NN  NN,1
6800,Imagine she just took a bath and that Zion waist rope is still wet _Ù÷â,VB  PRP  RB  VBD  DT  NN  CC  IN  NNP  NN  NN  VBZ  RB  JJ  NNP  ADD,1
6801,"@Eniola_BBOG watch someone say he is being ""protective"".No! He is being insecure, crazy, clingy and shows signs of future domestic abuse","WP  VB  NN  VBP  PRP  VBZ  VBG  ``  NNP  .  UH  .  PRP  VBZ  VBG  JJ  ,  JJ  ,  NN  CC  VBZ  NNS  IN  JJ  JJ  NN",1
6802,"I'm not saying she's a HOE

But I tried to putting her name as my password

And it said 'Error: too easy.",PRP  VBP  RB  VBG  PRP  VBZ  DT  NN  _SP  CC  PRP  VBD  TO  VBG  PRP$  NN  IN  PRP$  NN  _SP  CC  PRP  VBD  ``  NN  :  RB  JJ  .,0
6803,Guys should not screenshot a convo between him and female that is a female trait ...,NNS  MD  RB  VB  DT  NN  IN  PRP  CC  JJ  DT  VBZ  DT  JJ  NN  :,1
6804,this is the exact same plot from The Day After Tomorrow and 2012 this is so bad,DT  VBZ  DT  JJ  JJ  NN  IN  DT  NNP  IN  NNP  CC  CD  DT  VBZ  RB  JJ,0
6805,"@TheGespenst @JohneAwesome Yep, and many other people I know.","NFP  NNP  UH  ,  CC  JJ  JJ  NNS  PRP  VBP  .",0
6806,"@ManWithAShield sitting down and looking at him. ""The Nazis put my brother and I through hell..they destroyed who my brother was.""",NNP  VBG  RP  CC  VBG  IN  PRP  .  ''  DT  NNPS  VBD  PRP$  NN  CC  PRP  IN  NNP  .  PRP  VBD  WP  PRP$  NN  VBD  .  '',1
6807,Just watched the dire boredom that was the tax credit debate and though I am pleased that Dodgy Dave and Georgie... https://t.co/iPXRa0QJ5E,RB  VBD  DT  JJ  NN  WDT  VBD  DT  NN  NN  NN  CC  IN  PRP  VBP  JJ  IN  NNP  NNP  CC  NNP  NFP  CD,0
6808,"I was never a #Rafa fan, but watching his game drastically change for the worse has made me really sad as a player and fan of the Sport!","PRP  VBD  RB  DT  $  NNP  NN  ,  CC  VBG  PRP$  NN  RB  VBP  IN  DT  JJR  VBZ  VBN  PRP  RB  JJ  IN  DT  NN  CC  NN  IN  DT  NNP  .",0
6809,#mcm is Oscar because he gives unlimited cuddles and the only price is toÛ_ https://t.co/oEJ9JkgnGN,NN  NN  VBZ  NNP  IN  PRP  VBZ  JJ  NNS  CC  DT  JJ  NN  VBZ  NN  NNP  NNP,1
6810,like yo this shit isn't black and white,IN  NNP  DT  NN  VBZ  RB  JJ  CC  JJ,1
6811,And a cheque for å£150 off the tax man #happydays,CC  DT  NN  IN  NNP  IN  DT  NN  NN  NN  VBZ,0
6812,"@TaraPTX Just make sure she doesn't leave it on here tongue! My sister did that and it ""burned"" a depression in the middle of it_Ù÷É",NNP  RB  VBP  JJ  PRP  VBZ  RB  VB  PRP  IN  RB  NN  .  PRP$  NN  VBD  DT  CC  PRP  ``  VBD  ''  DT  NN  IN  DT  NN  IN  NNP,1
6813,Working at the weho location today ....take my advice ppl and cover your willys if ur gay lol,VBG  IN  DT  JJ  NN  NN  .  VB  PRP$  NN  NN  CC  VB  PRP$  NN  IN  NNP  NNP  NN,1
6814,"ÛÏCanÛªt love the Father and dislike His bride!Û Johnny Hunt, MS Baptist PastorÛªs Conference","NNP  VBP  DT  NNP  CC  VB  PRP$  NN  NNP  NNP  ,  NNP  NNP  NNP  NNP",0
6815,I'm difficult and hard to put up with !,PRP  VBP  JJ  CC  JJ  TO  VB  RP  IN  .,1
6816,When your new employee fills out paperwork including system passwords and even he can't read what he wrote... #FirstWorldOfficeProblems,WRB  PRP$  JJ  NN  VBZ  RP  NN  VBG  NN  NNS  CC  RB  PRP  MD  RB  VB  WP  PRP  VBD  :  $  NNS,0
6817,@legalmindedpunk Yup. Tipper and a bunch of other wives of powerful Washington people.,NNP  NNP  .  NNP  CC  DT  NN  IN  JJ  NNS  IN  JJ  NNP  NNS  .,0
6818,Ms.Oseni took my phone and I don't get it back until Friday UGGHHHH,NNP  .  NNP  VBD  PRP$  NN  CC  PRP  VBP  RB  VB  PRP  RB  IN  NNP  NNP,1
6819,little did we know sena and i signed up for a freshman seminar on the world's fair and olympics taught by a married couple,RB  VBD  PRP  VBP  NNP  CC  PRP  VBD  RP  IN  DT  NN  NN  IN  DT  NN  POS  NN  CC  NNPS  VBN  IN  DT  JJ  NN,1
6820,Trolling and Losing: https://t.co/JjKsjmOVMw,VBG  CC  NN  :  ADD,0
6821,"Funny,fast shutter speed and flash needed https://t.co/rlIIbX5Tqe","JJ  ,  JJ  NN  NN  CC  NN  VBD  NNP",0
6822,@4for4_John picked up Reed but then lost Foster. Now have Reed and eifert. Target RB?,NNP  VBD  RP  NNP  CC  RB  VBD  NNP  .  RB  VBP  NNP  CC  JJ  .  VB  NNP  .,0
6823,"Hey @Harry_Styles! Thank you for being a precious and genuine person, for your big heart of gold! Would you mind following me? :D x230,302","UH  NNP  .  VBP  PRP  IN  VBG  DT  JJ  CC  JJ  NN  ,  IN  PRP$  JJ  NN  IN  NN  .  MD  PRP  VB  VBG  PRP  .  :  NNP",1
6824,"@HS1Football officially down as a Diouf goal, his goal vs Bouremouth too, getting between to centre halves and nodding the ball in, his","NFP  RB  RB  IN  DT  NNP  NN  ,  PRP$  NN  IN  NNP  RB  ,  VBG  IN  IN  NNP  NNS  CC  VBG  DT  NN  RP  ,  PRP$",0
6825,Just been on a beach run and I now sound like fucking squeaky the penguin from toystory,RB  VBN  IN  DT  NN  NN  CC  PRP  RB  VBP  IN  VBG  NN  DT  NN  IN  JJ,1
6826,@Bucs_Nation @TBBuccaneers @jasonrlicht @OnterioM  And how u answer dat with ONTERIO MCALEBB U of Auburn#23 he lil like Jacques Green Gators,NN  CD  SYM  NNP  _SP  CC  WRB  PRP  NN  FW  IN  NNP  NNP  NNP  IN  NNP  PRP  VBD  IN  NNP  NNP  NNP,0
6827,Niggas spend all they money tryin to look ballin for these bitches and end up broke,NNP  VBP  DT  PRP  VBP  VBP  TO  VB  NNP  IN  DT  NNS  CC  VB  RP  RB,0
6828,The lads are some crack you'd go out on the Friday and not be home until the Monday,DT  NNS  VBP  DT  NN  PRP  MD  VB  RP  IN  DT  NNP  CC  RB  VB  NN  IN  DT  NNP,1
6829,My second favorite part of waiting on my adolescent is watching all the other adolescents come out of the school. While I sit and guess what,PRP$  JJ  JJ  NN  IN  VBG  IN  PRP$  NN  VBZ  VBG  PDT  DT  JJ  NNS  VBP  IN  IN  DT  NN  .  IN  PRP  VBP  CC  VB  WP,1
6830,"@maddyweaverr been there &amp; done that. just flip your hair and know you're 19273986x sweeter, happier, and cuter.","NN  VBN  RB  CC  NNP  :  VBN  DT  .  RB  VB  PRP$  NN  CC  VBP  PRP  VBP  CD  JJR  ,  JJR  ,  CC  NNP  .",1
6831,"@riverroaming * a couple hours later quinn walks to her car and sees a woman sitting on the hood, she frowns* hey get your ass of my car","VBG  NFP  DT  NN  NNS  RB  NN  VBZ  IN  PRP$  NN  CC  VBZ  DT  NN  VBG  IN  DT  NN  ,  PRP  VBZ  NFP  UH  VBP  PRP$  NN  IN  PRP$  NN",1
6832,@TheTideLevi why don't you and daryl follow me and @TheTideAyee ? _Ù÷Õ_Ù÷Õ_Ù÷Õ https://t.co/XwRKIBdaxD,UH  WRB  VBP  RB  PRP  CC  NNS  VB  PRP  CC  NNP  .  NNP  NNP  NNP,1
6833,"@BellaTwins You're a bastard,your way of fighting is horrible and you always think the big thing I admired you,now you sucks like a fighter","NNP  PRP  VBP  DT  NN  ,  PRP$  NN  IN  NN  VBZ  JJ  CC  PRP  RB  VBP  DT  JJ  NN  PRP  VBD  PRP  ,  RB  PRP  VBZ  IN  DT  NN",1
6834,@mary_graham16 handling it straight off the road and ruining it.,NFP  VBG  PRP  RB  IN  DT  NN  CC  VBG  PRP  .,0
6835,I Just Voted for @justinbieber for #ArtistOfTheYear Go Here https://t.co/GtDAzybh3g and Vote for your favorite!,PRP  RB  VBD  IN  NN  IN  $  NNP  VB  RB  NNP  NNP  CC  VB  IN  PRP$  NN  .,0
6836,@TheScreenFix been recommended by a friend. How much to fix a Sony z3 compact screen? And how long. Thanks,NNP  VBN  VBN  IN  DT  NN  .  WRB  JJ  TO  VB  DT  NNP  NN  JJ  NN  .  CC  WRB  RB  .  NNS,0
6837,And those people are the most inspirational of all if you ask me cause sometimes I just can't be bothered with the monotony of day to day,CC  DT  NNS  VBP  DT  RBS  JJ  IN  DT  IN  PRP  VBP  PRP  IN  RB  PRP  RB  MD  RB  VB  VBN  IN  DT  NN  IN  NN  IN  NN,1
6838,@ashleigh1796 and again,NFP  CC  RB,1
6839,@legobutts you can do quests and kill stuff while wearing a mask and it'll get you candy you can use to get more masks without paying $,``  PRP  MD  VB  NNS  CC  VB  NN  IN  VBG  DT  NN  CC  PRP  MD  VB  PRP  NN  PRP  MD  VB  TO  VB  JJR  NNS  IN  VBG  $,0
6840,FindWorkAustin: #atxjobs Local Restaurant Group Seeks Brand Ambassadors and Lead Ambassador (austin) https://t.co/nnciaJ8wOi #hiring #austÛ_,NNP  :  NN  VBP  NNP  NNP  NNP  VBZ  NNP  NNPS  CC  NNP  NNP  -LRB-  NNP  -RRB-  VBD  NN  VBG  $  NNP  NNP,1
6841,"Also today I missed you and I couldn't tell you 
Because I love you",RB  NN  PRP  VBD  PRP  CC  PRP  MD  RB  VB  PRP  _SP  IN  PRP  VBP  PRP,1
6842,"It's FC Barca, and Lionel Miss-It missed the penalty. https://t.co/4UY1LspAQ3","PRP  VBZ  NNP  NNP  ,  CC  NNP  NNP  HYPH  PRP  VBD  DT  NN  .  VBN",0
6843,"@1auracal it's avocado, and I'm aboriginal","JJ  PRP  VBZ  NN  ,  CC  PRP  VBP  JJ",1
6844,and pay enough tbh https://t.co/jaYAK983Cx,CC  VB  JJ  DT  NNP,0
6845,"Emma Watson to 5 year old boy: Excuse me, are you Harry Potter? ThatÛªs great, because IÛªm Hermonie Granger and weÛªrÛ_ https://t.co/EgqC2O8WzN","NNP  NNP  IN  CD  NN  JJ  NN  :  VB  PRP  ,  VBP  PRP  NNP  NNP  .  NNS  JJ  ,  IN  NN  NNP  NNP  CC  NNP  NNP  ADD",1
6846,#Brady and #Belichick History in the making. #Patriots https://t.co/PGt9uZeMO7,$  NNP  CC  NNP  NNP  NN  IN  DT  NN  .  ADD  NNPS  NNP,1
6847,Why schedule a 2:15 and not except me in the office till 5:00,WRB  VB  DT  CD  CC  RB  IN  PRP  IN  DT  NN  IN  CD,0
6848,"Wondering about the exact line between ""jetlagged and just back from sunny southern California"" and ""feverish.""",VBG  IN  DT  JJ  NN  IN  ``  VBN  CC  RB  RB  IN  JJ  JJ  NNP  ''  CC  ``  JJ  .  '',0
6849,"#Competition Time
#Follow @cosmetics4ever and #Retweet this picture to #win Fablashous Eyelash Serum!
#freebiefriday https://t.co/hAl9GOX3mh",NNP  NNP  NNP  _SP  NN  VB  NNP  CC  $  NNP  DT  NN  IN  NN  VB  NNP  NNP  NNP  .  _SP  NN  NN  ADD,1
6850,"Reading Debt Snowball and it suggests finding an extra 500 a month and that is ""very doable""...um...",VBG  NNP  NNP  CC  PRP  VBZ  VBG  DT  JJ  CD  DT  NN  CC  DT  VBZ  ``  RB  JJ  NFP  UH  .,1
6851,"@Harry_Styles

I like causing trouble up in hotel rooms
and having secret little rendez vous
So I'm perfect for you_

Follow me?÷È
573",NNP  _SP  XX  IN  VBG  NN  RP  IN  NN  NNS  _SP  CC  VBG  JJ  JJ  JJ  JJ  _SP  RB  PRP  VBP  JJ  IN  NNP  NNP  _SP  NNP  NNP  _SP  CD,0
6852,@itsLMH don't stress yourself and sadden yourself for those who doesn't deserve .. _ÙÕª,NNP  VBP  RB  VB  PRP  CC  VB  PRP  IN  DT  WP  VBZ  RB  VB  .  IN  NNS,0
6853,"""I rear ended this pregnant woman once and I seriously thought she was gonna have the baby right there""",``  PRP  VBP  VBD  DT  JJ  NN  RB  CC  PRP  RB  VBD  PRP  VBD  VBG  TO  VB  DT  NN  RB  RB  '',1
6854,I wanna learn more and talk less. I want to read more with my free time verses watching TV. I want to volunteer more and go out less.,PRP  MD  VBP  JJR  CC  VB  RBR  .  PRP  VBP  TO  VB  RBR  IN  PRP$  JJ  NN  NNS  VBG  NN  .  PRP  VBP  TO  VB  JJR  CC  VB  RP  RBR  .,1
6855,Brad saw me crying inside the concert and when he saw me he double checked that I was okay it melted me,NNP  VBD  PRP  VBG  IN  DT  NN  CC  WRB  PRP  VBD  PRP  PRP  RB  VBD  IN  PRP  VBD  JJ  PRP  VBD  PRP,1
6856,@DanBarreiroKFAN Great Ode to a Dead Guy. A great tribute to Flip. One can hear the care and loss in voice. #OneOfUs,NNP  JJ  NNP  IN  DT  NNP  NNP  .  DT  JJ  NN  IN  NNP  .  PRP  MD  VB  DT  NN  CC  NN  IN  NN  .  NN  NN,0
6857,I Just Voted for @onedirection for #ArtistOfTheYear Go Here https://t.co/m0b5CYWJsz and Vote for your favorite!  #AMAs #OneDirection xz,PRP  RB  VBD  IN  NN  IN  $  NNP  VB  RB  NNP  CC  VB  IN  PRP$  NN  .  _SP  $  NNP  $  CD  NN,0
6858,"Photo: #Repost @seekthetruth with @repostapp. ÄÈÄÈÄÈ Repost _ÙÔä @ugly_by_nature 85% of the #tampons, cotton and... https://t.co/8zqaGnA1uG","NN  :  NN  NN  RB  IN  NN  .  ADD  VB  NNP  NNS  SYM  CD  NN  IN  DT  $  NNS  ,  NN  CC  NFP  .",0
6859,"@lookupondeath ...Fine, and I'll drink tea too. I love you.","TO  :  UH  ,  CC  PRP  MD  VB  NN  RB  .  PRP  VBP  PRP  .",1
6860,Great. I haven't seen any of the new Walking Dead episodes and I just found out that Glenn died...,JJ  .  PRP  VBP  RB  VBN  DT  IN  DT  JJ  VBG  JJ  NNS  CC  PRP  RB  VBD  RP  IN  NNP  VBD  .,0
6861,Is it boots and ugg season yet?,VBZ  PRP  NNS  CC  VBD  NN  RB  .,0
6862,"All yall bitches wanna do is fight and fuck niggas that's not even yours , oh yeah and have kids _Ù÷__Ù÷Ð","DT  PRP  DT  NNS  NNP  VBP  VBZ  VB  CC  VB  NN  DT  VBZ  RB  RB  NNS  ,  UH  UH  CC  VBP  NNS  IN  NNP",1
6863,"@LazyToUltra @ukmarathonchat With hat and gloves? Surely something serious going on there, I mean why bother? Just run in underwear!","UH  RB  IN  NN  CC  NNS  .  RB  NN  JJ  VBG  RP  RB  ,  PRP  VBP  WRB  VB  .  RB  VB  IN  NN  .",0
6864,@LifeIsStrange I finished and cried,VBP  PRP  VBD  CC  VBD,1
6865,it would b cheaper for me 2 buy a plane ticket 2 England and a years &amp; years ticket 4 there than 2 buy ones people r selling 4 Belfast?åÀ?,PRP  MD  XX  JJR  IN  PRP  CD  VBP  DT  NN  NN  CD  NNP  CC  DT  NNS  CC  NN  :  NNS  NN  CD  RB  IN  CD  VB  NNS  NNS  NN  VBG  CD  NNP  .,1
6866,"The first and last time I really was Inlove was with bow wow in let me hold you. I really thought he was feeling me, like he was talking to_ÙÕ","DT  JJ  CC  JJ  NN  PRP  RB  VBD  NNP  VBD  IN  NN  UH  RB  VB  PRP  VB  PRP  .  PRP  RB  VBD  PRP  VBD  VBG  PRP  ,  IN  PRP  VBD  VBG  NNP",1
6867,Insinuating that I'm pushing Tim away when I've spent too many years being naive and trying when I can read the writing on the wall.,VBG  IN  PRP  VBP  VBG  NNP  RB  WRB  PRP  VB  VBN  RB  JJ  NNS  VBG  JJ  CC  VBG  WRB  PRP  MD  VB  DT  NN  IN  DT  NN  .,0
6868,@hayleykotulak I'm trying to get my night shift covered. I'll let you know and maybe we can do something if you come,``  PRP  VBP  VBG  TO  VB  PRP$  NN  NN  VBN  .  PRP  MD  VB  PRP  VB  CC  RB  PRP  MD  VB  NN  IN  PRP  VBP,1
6869,Walk with me World _ÙÎ and follow_ÙÄ_ÙÄ ur boy ÑÑ,VB  IN  PRP  NNP  NNP  NNP  CC  VBZ  NN  NN  .,0
6870,AND 7 MONTHS UNTIL OUR ROAD TRIP _Ù÷ _Ù÷  @SuperChrissy05,CC  CD  NN  NNP  PRP$  NN  VBD  NNP  NNP  _SP  NNP  NNP  _SP  NN,1
6871,@Parkin25Marie I went first in 1971 and have been regularly since and I still don't think I'll ever see all it has to offer.,PRP  PRP  VBD  RB  IN  CD  CC  VBP  VBN  RB  IN  CC  PRP  RB  VBP  RB  VB  PRP  MD  RB  VB  DT  PRP  VBZ  TO  VB  .,0
6872,When you've been an air conditioned room for over two hours and you're freezing your ass off and you finally step outside and defrost _ÙÔÎ,WRB  PRP  VB  VBN  DT  NN  VBN  NN  IN  IN  CD  NNS  CC  PRP  VBP  VBG  PRP$  NN  RP  CC  PRP  RB  VBP  RB  CC  VB  NNP  NNP,1
6873,"People really hate Leto as the Joker and I think it's sort of bomb.

He's not Heath Ledger but he isn't supposed to be...",NNS  RB  VBP  NNP  IN  DT  NNP  CC  PRP  VBP  PRP  VBZ  RB  IN  NN  .  _SP  PRP  VBZ  RB  NNP  NNP  CC  PRP  VBZ  RB  VBN  TO  VB  .,1
6874,"@RBC_Canada I wish my new home is spacious, near the water and in a good neighbourhood https://t.co/w9Kp7BiBDD #RBCFirstHome","NNP  PRP  VBP  PRP$  JJ  NN  VBZ  JJ  ,  IN  DT  NN  CC  IN  DT  JJ  NN  NN  NN  NNP",0
6875,"All the things that you dream will indeed take you far.
So let's hope for the best,
And just say, ""Fuck the rest."".","PDT  DT  NNS  WDT  PRP  VBP  MD  RB  VB  PRP  RB  .  _SP  RB  VB  PRP  VB  IN  DT  JJS  ,  _SP  CC  RB  VB  ,  ``  VB  DT  NN  .  ''  .",1
6876,Aaron Cook doesn't churn butter. He roundhouse kicks the cows and the butter comes straight out.,NNP  NNP  VBZ  RB  VB  NN  .  PRP  VBP  VBZ  DT  NNS  CC  DT  NN  VBZ  RB  RB  .,1
6877,Are you kidding? Are you from Oklahoma? Do you know anything about OSBI and how long test results can take? https://t.co/hjJhZlDQog,VBP  PRP  VBG  .  VBP  PRP  IN  NNP  .  VBP  PRP  VB  NN  IN  NNP  CC  WRB  JJ  NN  NNS  MD  VB  .  ADD,0
6878,Blargh. Battlefield 3 was inferior to 2 and Enemy Territory Quake Wars in every way. @Mischief_Rises,NNP  .  NNP  CD  VBD  JJ  IN  CD  CC  NNP  NNP  NNP  NNPS  IN  DT  NN  .  .,0
6879,Someone is eating my bananas and that is not ok,NN  VBZ  VBG  PRP$  NNS  CC  DT  VBZ  RB  JJ,1
6880,forgot to take my makeup off before my shower so now i look like a monster and im still too lazy to take it off so this is my life now,VBD  TO  VB  PRP$  NN  RP  IN  PRP$  NN  RB  RB  PRP  VBP  IN  DT  NN  CC  PRP  VBP  RB  RB  JJ  TO  VB  PRP  RP  RB  DT  VBZ  PRP$  NN  RB,1
6881,Fake friends are easy to find and easy to lose but real friends are the hardest to find and hardest to lose. #dreambig #feelgood,JJ  NNS  VBP  JJ  TO  VB  CC  JJ  TO  VB  CC  JJ  NNS  VBP  DT  JJS  TO  VB  CC  JJS  TO  VB  .  NN  NN  NNP  NN,0
6882,If you're a boy and you smile in your pictures bless you _Ù÷,IN  PRP  VBP  DT  NN  CC  PRP  VBP  IN  PRP$  NNS  VBP  PRP  NNP  NFP,1
6883,dongho's getting married and I'm still in uni.........and he's younger........how,NNP  POS  VBG  VBN  CC  PRP  VBP  RB  IN  NNP  NFP  CC  PRP  VBZ  JJR  .  WRB,0
6884,"Build a Transforming Workbench, Desk, and Storage Unit: If you donÛªt have a lot of space, you need t... https://t.co/Qa5ztz7gFr #lifeHack","VB  DT  NNP  NNP  ,  NNP  ,  CC  NNP  NNP  :  IN  PRP  NNP  VBP  DT  NN  IN  NN  ,  PRP  VBP  XX  :  JJ  NN  NN",0
6885,@gillainey I don't have any hoes smh and its 4:20 lol,PRP  PRP  VBP  RB  VB  DT  NNS  VB  CC  PRP$  CD  NN,0
6886,Someone pick me up please go the pack and buy me a lot of stuff for Christmas,NN  VB  PRP  RP  UH  VB  DT  NN  CC  VB  PRP  DT  NN  IN  NN  IN  NNP,0
6887,If you don't like ranch and fries your a weirdo,IN  PRP  VBP  RB  VB  NN  CC  VBZ  PRP$  DT  NN,0
6888,I love that @lambert_kellie and I got two people so hooked on https://t.co/zSZUXXgQxA that they are now challenging each other on the app.,PRP  VBP  DT  VBP  CC  PRP  VBD  CD  NNS  RB  JJ  IN  NNP  IN  PRP  VBP  RB  VBG  DT  JJ  IN  DT  NN  .,1
6889,Day #1 in this altitude is killing me. I need a nap ... and oxygen.,NNP  NN  CD  IN  DT  NN  VBZ  VBG  PRP  .  PRP  VBP  DT  NN  NFP  CC  NN  .,0
6890,These boys/men(whatever)make me smile all the time and make me proud to be me I love them so much @5SOS _ÙÕ_https://t.co/nTVdsU3fIR via youtube,DT  NNS  NFP  VBP  PRP  VB  PDT  DT  NN  CC  VB  PRP  JJ  TO  VB  PRP  PRP  VBP  PRP  RB  RB  FW  NNP  NNP  IN  NN,0
6891,The Vamps and The Tide were so good _Ùªö can't wait for the tour next year _Ù÷Ü_ÙÕÒ @TheVampsband @thetide https://t.co/cxkdpggHni,DT  NNPS  CC  DT  NNP  VBD  RB  JJ  NNP  NNP  MD  RB  VB  IN  DT  NN  JJ  NN  NNP  NNP  NNP  NNP  NN,1
6892,i dont feel good and its cold af in my class,PRP  VBP  RB  VB  JJ  CC  PRP$  JJ  NN  IN  PRP$  NN,1
6893,"@UberFacts Good. Eating bacon is supporting torture and cruelty. What goes around comes around, you selfish carnivores.","NNP  JJ  .  VBG  NN  VBZ  VBG  NN  CC  NN  .  WP  VBZ  RB  VBZ  RB  ,  PRP  JJ  NNS  .",1
6894,When you make an awesome change to Maximo 3y ago and have no clue how you did it.,WRB  PRP  VBP  DT  JJ  NN  IN  NNP  NNP  RB  CC  VBP  DT  NN  WRB  PRP  VBD  PRP  .,0
6895,@Schrock_And_Awe amazing,NFP  JJ,0
6896,FindWorkAustin: #atxjobs Child Care and Education Specialist - $30/hour (Austin) https://t.co/YcAlzJqJO7 #hiring #austin #jobposting #austÛ_,NNP  :  NN  NN  NNP  NNP  CC  NNP  NNP  HYPH  $  CD  SYM  NN  -LRB-  NNP  -RRB-  NNP  NN  VBG  NNP  NNP  NN  VBG  $  NNP  NNP,1
6897,And that's why we call them bitchessss_Ù÷_,CC  DT  VBZ  WRB  PRP  VBP  PRP  NNP  NNP,1
6898,@ViciousLette he looks really hot at VIP and show,VB  PRP  VBZ  RB  JJ  IN  NN  CC  NN,0
